COLLISION_ID,year,LATITUDE,LONGITUDE,NUMBER OF PERSONS KILLED
4133336,2019,40.717743,-73.93679,1.0
4133718,2019,40.626754999999996,-73.98598,1.0
4130445,2019,40.605072,-73.92988000000001,1.0
4129647,2019,40.67657,-73.94431,1.0
4135761,2019,40.576275,-73.98796,1.0
4129489,2019,40.756046000000005,-73.88073,1.0
4128180,2019,40.62737,-73.89969,1.0
4125276,2019,40.681736,-73.8051,1.0
4125112,2019,40.679325,-73.9193,1.0
4124445,2019,40.602455,-73.99929,1.0
4124965,2019,40.74593,-73.8563,1.0
4122020,2019,40.639645,-74.00883499999999,1.0
4121753,2019,40.75326,-74.00383000000001,1.0
4120706,2019,40.76432,-73.9772,1.0
4118000,2019,40.610256,-74.13231999999999,1.0
4116545,2019,40.603573,-73.759315,1.0
4116560,2019,40.630672,-73.981895,1.0
4116539,2019,40.523579999999995,-74.187225,1.0
4115535,2019,40.854904,-73.92965,1.0
4116087,2019,40.828976000000004,-73.9486,1.0
4114335,2019,40.777015999999996,-73.79335999999999,1.0
4113052,2019,40.812077,-73.88681,1.0
4112826,2019,40.681656,-73.72783000000001,1.0
4111839,2019,40.763490000000004,-73.86079000000001,1.0
4110138,2019,40.66518,-73.83175,1.0
4110549,2019,40.66563,-73.73921,1.0
4108883,2019,40.72857,-73.85809,1.0
4109052,2019,40.71008,-74.01639,1.0
4109051,2019,40.632884999999995,-73.94771,1.0
4108103,2019,40.642384,-73.92539000000001,1.0
4105767,2019,40.62853,-73.9221,1.0
4105602,2019,40.660656,-73.885796,1.0
4102924,2019,40.617443,-74.02840400000001,1.0
4101585,2019,40.82269,-73.94946999999999,1.0
4096754,2019,40.74223,-73.95885,1.0
4095793,2019,40.661728000000004,-73.88331,1.0
4095340,2019,40.84299,-73.82625,1.0
4094927,2019,40.648540000000004,-73.924255,1.0
4095140,2019,40.834915,-73.89413499999999,1.0
4094050,2019,40.673233,-73.76394,1.0
4093707,2019,40.544487,-74.176506,1.0
4094701,2019,40.711216,-73.94043,1.0
4092782,2019,40.605244,-73.941284,1.0
4091102,2019,40.742676,-73.839516,1.0
4093743,2019,40.74694,-73.89050999999999,1.0
4090814,2019,40.608746000000004,-73.95829,1.0
4088441,2019,40.742863,-74.003975,1.0
4091103,2019,40.708009999999994,-73.95673000000001,1.0
4086512,2019,40.730137,-73.86236600000001,1.0
4083761,2019,40.712914000000005,-73.917496,1.0
4082805,2019,40.666405,-73.74538000000001,1.0
4081177,2019,40.747627,-73.97674599999999,1.0
4080764,2019,40.825866999999995,-73.84647,1.0
4079289,2019,40.84519,-73.9112,2.0
4077394,2019,40.5953,-74.1619,1.0
4075437,2019,40.755984999999995,-73.72724000000001,1.0
4075416,2019,40.55682,-74.13603,1.0
4074720,2019,40.759163,-73.988396,1.0
4074627,2019,40.666306,-73.79171,1.0
4072984,2019,40.78268,-73.95326999999999,1.0
4070586,2019,40.66615,-73.80575,2.0
4069339,2019,40.60438,-73.97397600000001,1.0
4069359,2019,40.616077000000004,-74.037384,1.0
4068862,2019,40.768536,-73.786705,1.0
4071106,2019,40.808483,-73.964966,1.0
4058463,2019,40.60032,-73.9429,1.0
4058662,2019,40.833843,-73.94851,1.0
4058602,2019,40.70663,-73.7666,1.0
4057351,2019,40.894093,-73.86265999999999,1.0
4057104,2019,40.735634000000005,-73.87602,1.0
4060356,2019,40.646637,-74.01589,1.0
4066754,2019,40.763416,-73.92844000000001,1.0
4064908,2019,40.725784000000004,-73.87003,1.0
4056490,2019,40.809104999999995,-73.9229,1.0
4061640,2019,40.668667,-73.868324,1.0
4061310,2019,40.595642,-73.99676,1.0
4060483,2019,40.661163,-74.00069,1.0
4060509,2018,40.612747,-74.12711999999999,1.0
4055911,2018,40.749653,-73.88525,1.0
4056090,2018,40.722324,-74.01178,1.0
4056110,2018,40.748062,-73.87984499999999,1.0
4049397,2018,40.715740000000004,-74.00169,1.0
4048562,2018,40.53759,-74.15884399999999,1.0
4047766,2018,40.659172,-73.839874,1.0
4055926,2018,40.772459999999995,-73.96705,1.0
4046668,2018,40.734768,-73.87459,1.0
4055924,2018,40.819041999999996,-73.81724,1.0
4056119,2018,40.823640000000005,-73.87994,1.0
4056208,2018,40.674385,-73.87897,1.0
4056172,2018,40.63791,-73.97864,1.0
4055783,2018,40.588223,-73.97168,1.0
4054543,2018,40.660027,-73.96061,1.0
4041762,2018,40.68443,-73.99491,1.0
4056223,2018,40.86463,-73.892136,1.0
4040481,2018,40.661488,-73.89389,1.0
4046437,2018,40.58977,-73.93791999999999,1.0
4036267,2018,40.912468,-73.902596,1.0
4036456,2018,40.58566,-73.94107,1.0
4034543,2018,40.703712,-73.7496,1.0
4048127,2018,40.702995,-73.91107,1.0
4055916,2018,40.715621999999996,-73.994286,1.0
4043921,2018,40.780857,-73.95882399999999,1.0
4031649,2018,40.65616,-73.76736,1.0
4029286,2018,40.747433,-73.70810999999999,1.0
4034662,2018,40.715034,-73.99681,1.0
4019572,2018,40.65768,-73.925415,1.0
4019525,2018,40.71716,-73.846695,1.0
4017859,2018,40.745865,-73.926704,2.0
4018125,2018,40.77306,-73.82468399999999,1.0
4017851,2018,40.653873,-74.008156,1.0
4017023,2018,40.726036,-73.79085500000001,1.0
4016675,2018,40.757946000000004,-73.78671,1.0
4016011,2018,40.70153,-73.82341,1.0
4016335,2018,40.84193,-73.88582,1.0
4014829,2018,40.731777,-73.81753499999999,1.0
4014731,2018,40.75458,-73.99915,1.0
4013263,2018,40.769096000000005,-73.833664,1.0
4014734,2018,40.726209999999995,-73.920525,1.0
4011723,2018,40.623909999999995,-74.16741,1.0
4011711,2018,40.848682000000004,-73.939224,1.0
4009057,2018,40.745293,-73.9985,1.0
4004026,2018,40.73376,-73.93743,1.0
4003874,2018,40.745304,-73.82595,1.0
4003356,2018,40.613335,-73.99277,1.0
4002934,2018,40.70664,-73.94818000000001,1.0
4002768,2018,40.624477,-74.00819,1.0
4001393,2018,40.786545000000004,-73.95255999999999,1.0
3999808,2018,40.690975,-73.753815,1.0
3998712,2018,40.5839,-73.93874,1.0
3997948,2018,40.66955,-73.94497,1.0
3995906,2018,40.71333,-73.84270500000001,1.0
3995987,2018,40.70547,-73.95024000000001,1.0
3994362,2018,40.776317999999996,-73.962135,1.0
3993193,2018,40.73988,-73.99871999999999,1.0
3992083,2018,40.73832,-73.70374,1.0
3992791,2018,40.642070000000004,-73.93037,1.0
3992025,2018,40.895195,-73.88011999999999,1.0
3991719,2018,40.881958000000004,-73.81660500000001,1.0
3992030,2018,40.830402,-73.837654,1.0
3989133,2018,40.603275,-73.99606,1.0
3987339,2018,40.819829999999996,-73.841934,1.0
3987400,2018,40.690684999999995,-73.78161,1.0
3985715,2018,40.668976,-73.90668000000001,1.0
3986977,2018,40.617897,-74.02931,1.0
3984425,2018,40.693659999999994,-73.85217,1.0
3986975,2018,40.624103999999996,-73.9177,1.0
3984822,2018,40.72919,-73.98724,1.0
3983109,2018,40.663920000000005,-73.79111,1.0
3983309,2018,40.743137,-73.91585500000001,1.0
3982829,2018,40.694,-73.92351,1.0
3981443,2018,40.769283,-73.82445,1.0
3980927,2018,40.787506,-73.9383,1.0
3980123,2018,40.76912,-73.95505,1.0
3980752,2018,40.633606,-73.91623,1.0
3978574,2018,40.826622,-73.930984,1.0
4181883,2018,40.815525,-73.89503,1.0
3978573,2018,40.757877,-73.85951999999999,1.0
3975606,2018,40.76975,-73.96061,1.0
3974758,2018,40.608128,-73.98738,1.0
3975191,2018,40.831512,-73.877,1.0
3972979,2018,40.76471,-73.830696,1.0
3972891,2018,40.835873,-73.8699,1.0
3973187,2018,40.647717,-73.91535,1.0
3972837,2018,40.739290000000004,-73.85288,1.0
3973645,2018,40.846825,-73.89705,1.0
3965498,2018,40.57281,-73.99916,1.0
3964989,2018,40.690544,-73.95859,1.0
3964624,2018,40.82,-73.81061,1.0
3965198,2018,40.72419,-73.790886,1.0
3964794,2018,40.842335,-73.91223000000001,1.0
3967309,2018,40.842514,-73.871544,1.0
3964340,2018,40.87746,-73.85374499999999,1.0
3963555,2018,40.728390000000005,-73.83301999999999,1.0
3961655,2018,40.661488,-73.89389,1.0
3961007,2018,40.718815,-73.793274,1.0
3961152,2018,40.706367,-73.925354,1.0
3959009,2018,40.772415,-73.97874,1.0
3956315,2018,40.760532,-73.753716,1.0
3956141,2018,40.654156,-73.838646,1.0
3953279,2018,40.854820000000004,-73.9112,1.0
3954017,2018,40.693659999999994,-73.85217,1.0
3956142,2018,40.57951,-73.83811,1.0
3949938,2018,40.610504,-73.95767,1.0
3947274,2018,40.77309,-73.91108,1.0
3945367,2018,40.705284000000006,-73.90635999999999,1.0
3944536,2018,40.793186,-73.94057,1.0
3941966,2018,40.712486,-73.9919,1.0
3941474,2018,40.903553,-73.905235,1.0
3939854,2018,40.60567,-74.03094499999999,1.0
3940005,2018,40.67505,-73.73321999999999,1.0
3939970,2018,40.589134,-73.80098000000001,1.0
3936779,2018,40.810276,-73.94738000000001,1.0
3936682,2018,40.826786,-73.890915,1.0
3935962,2018,40.705605,-73.94627,1.0
3935255,2018,40.63145,-73.887085,1.0
3986976,2018,40.765167,-73.819084,1.0
3932267,2018,40.818012,-73.92519,1.0
3932796,2018,40.650504999999995,-74.01172,1.0
3932622,2018,40.700523,-73.89888,1.0
3931859,2018,40.662712,-73.99568000000001,1.0
3931654,2018,40.63313,-74.075356,1.0
3930286,2018,40.706917,-73.93972,1.0
3929463,2018,40.78405,-73.79474,1.0
3928142,2018,40.70476,-73.91996,1.0
3928256,2018,40.709457,-73.75604,1.0
3927434,2018,40.6818,-73.88978,1.0
3929467,2018,40.789528000000004,-73.820435,1.0
3925115,2018,40.676109999999994,-73.905594,1.0
3929464,2018,40.70276,-73.94546,1.0
3922685,2018,40.886295000000004,-73.847916,1.0
3923005,2018,40.623870000000004,-74.07921999999999,1.0
3923395,2018,40.709602000000004,-73.991936,1.0
3931036,2018,40.657665,-73.89705,1.0
3920628,2018,40.819340000000004,-73.93012,1.0
3919314,2018,40.630383,-73.895004,1.0
3920177,2018,40.695095,-73.8058,1.0
3918960,2018,40.760822,-73.99831999999999,1.0
3917226,2018,40.65418,-73.91068,1.0
3915161,2018,40.759567,-73.83015,1.0
3911255,2018,40.745975,-73.948074,1.0
3910249,2018,40.686496999999996,-73.9168,1.0
3912745,2018,40.57322,-74.106995,1.0
3908475,2018,40.856743,-73.89527,1.0
3908480,2018,40.702538,-73.73626,1.0
3911120,2018,40.703293,-73.7961,1.0
3905354,2018,40.757442,-73.86747,1.0
3905867,2018,40.672290000000004,-73.913124,1.0
3903637,2018,40.846874,-73.90876999999999,1.0
3895824,2018,40.731274,-73.81926,1.0
3895435,2018,40.669518,-73.89424,1.0
3893656,2018,40.778477,-73.98546,1.0
3892146,2018,40.601734,-73.935036,2.0
3890621,2018,40.665684000000006,-73.820435,1.0
3889941,2018,40.70731,-73.80425,1.0
3890192,2018,40.754387,-73.89653,1.0
3889427,2018,40.701344,-74.01252,1.0
3890196,2018,40.816032,-73.90809,1.0
3889188,2018,40.866153999999995,-73.86155,1.0
3886456,2018,40.879814,-73.86149,1.0
3886943,2018,40.72844,-73.87116,1.0
3886573,2018,40.81588,-73.96056,1.0
3886477,2018,40.844524,-73.902725,1.0
3890689,2018,40.62894,-74.116196,1.0
3886232,2018,40.813347,-73.958626,1.0
4025853,2018,40.73858,-73.9846,1.0
3876692,2018,40.652786,-73.91996999999999,1.0
3875157,2018,40.8685,-73.82158000000001,1.0
3873906,2018,40.674929999999996,-73.86607,1.0
3870600,2018,40.781684999999996,-73.84038000000001,1.0
3870847,2018,40.73403,-73.723656,1.0
3868313,2018,40.75998,-73.85658000000001,1.0
3869405,2018,40.851845000000004,-73.893036,1.0
3864721,2018,40.8685,-73.832596,1.0
3864301,2018,40.624943,-73.927536,1.0
3861144,2018,40.714333,-73.92945999999999,1.0
3860004,2018,40.748490000000004,-73.728516,1.0
3870145,2018,40.679707,-73.9049,1.0
3857786,2018,40.736668,-73.997345,1.0
3856972,2018,40.66917,-73.98631,2.0
3855433,2018,40.636387,-73.94611,1.0
3855267,2018,40.613403000000005,-73.98071,1.0
3857353,2018,40.81899,-73.89185,1.0
3854152,2018,40.852672999999996,-73.919106,1.0
3854687,2018,40.7011,-73.84156999999999,1.0
3854056,2018,40.742256,-73.97768,1.0
3853162,2018,40.812725,-73.94931,1.0
3850374,2018,40.603405,-74.08328,1.0
3849760,2018,40.748965999999996,-73.75816999999999,1.0
3849145,2018,40.7056,-73.85821999999999,1.0
3848024,2018,40.68983,-73.97863000000001,1.0
3846034,2018,40.745888,-73.907265,1.0
3845944,2018,40.70793,-73.78383000000001,1.0
3842278,2018,40.691628,-73.811874,1.0
3841066,2018,40.665634000000004,-73.758156,1.0
3840755,2018,40.585464,-74.19232,1.0
3840581,2018,40.656063,-73.93956999999999,1.0
3839520,2018,40.87151,-73.87057,1.0
3839647,2018,40.7379,-73.714775,1.0
3839291,2018,40.676003,-73.86539499999999,1.0
3835682,2018,40.684963,-73.935455,1.0
3835579,2018,40.885086,-73.85194,1.0
3833536,2018,40.72498,-73.794235,1.0
3832210,2018,40.801285,-73.95394,1.0
3832804,2018,40.684956,-73.87456999999999,1.0
3830736,2018,40.71091,-73.85373,1.0
3829376,2018,40.72971,-73.82451,1.0
3827916,2018,40.846565000000005,-73.92589,1.0
3826157,2018,40.823634999999996,-73.93095,1.0
3826154,2018,40.769283,-73.82445,1.0
3823279,2018,40.583733,-74.08655,1.0
3822943,2018,40.756336,-73.87794,1.0
3821750,2017,40.703655,-73.822464,1.0
3818410,2017,40.65473,-73.90692,1.0
3818310,2017,40.716194,-73.996086,1.0
3815839,2017,40.78221,-73.95993,1.0
3815346,2017,40.711845000000004,-73.859764,1.0
3814211,2017,40.714529999999996,-73.9444,1.0
3811745,2017,40.61956,-74.01536999999999,1.0
3817238,2017,40.640694,-74.0777,1.0
3807661,2017,40.60683,-73.9431,1.0
3805804,2017,40.660328,-73.88656,1.0
3803508,2017,40.677654,-73.82866,1.0
3805813,2017,40.80332,-73.97263000000001,1.0
3803785,2017,40.666573,-73.78631999999999,1.0
3801914,2017,40.689021999999994,-73.81697,1.0
3798385,2017,40.68714,-73.98124,1.0
3798533,2017,40.660225,-73.99459,1.0
3797871,2017,40.59281,-73.97877,1.0
3798523,2017,40.762264,-73.78527,1.0
3795348,2017,40.63739,-73.91038,1.0
3792442,2017,40.674988,-73.856544,1.0
3794170,2017,40.719543,-73.85914,1.0
3789538,2017,40.608222999999995,-74.1294,1.0
3789099,2017,40.739666,-73.898834,1.0
3788505,2017,40.69614,-73.81789,1.0
3789311,2017,40.717926,-73.98568,1.0
3787217,2017,40.88415,-73.82607,1.0
3787236,2017,40.63932,-74.02356,1.0
3784958,2017,40.718792,-73.93726,1.0
3785404,2017,40.882709999999996,-73.88125600000001,1.0
3784755,2017,40.60168,-74.1633,2.0
3782819,2017,40.75628,-73.7211,1.0
3781606,2017,40.712616,-73.96951,1.0
3781402,2017,40.61292,-74.13077,1.0
3781607,2017,40.65097,-73.97698000000001,1.0
3782508,2017,40.729046000000004,-74.01073000000001,8.0
3776236,2017,40.743008,-73.77758,1.0
3776789,2017,40.84252,-73.84528,1.0
3774498,2017,40.75196,-73.85455999999999,1.0
3773914,2017,40.604153000000004,-74.05198,1.0
3773821,2017,40.83643,-73.87415,1.0
3773458,2017,40.807808,-73.92384,1.0
3771366,2017,40.715559999999996,-73.87828,1.0
3771589,2017,40.817802,-73.90089,1.0
3770611,2017,40.65055,-73.902245,1.0
3769539,2017,40.653656,-73.86239,1.0
3768864,2017,40.674423,-74.00033,1.0
3768601,2017,40.778605999999996,-73.98163000000001,1.0
3766252,2017,40.895523,-73.8504,1.0
3764510,2017,40.545456,-74.23052,1.0
3762632,2017,40.60118,-73.99098000000001,1.0
3761217,2017,40.671898,-73.92231,1.0
3761143,2017,40.650806,-73.94958000000001,1.0
3761841,2017,40.727776,-73.92902,1.0
3758363,2017,40.78318,-73.94362,1.0
3757426,2017,40.701763,-73.81618,1.0
3757402,2017,40.680415999999994,-73.763054,1.0
3756408,2017,40.590717,-74.194,1.0
3756403,2017,40.853115,-73.927246,1.0
3752786,2017,40.762978000000004,-73.83198,4.0
3762112,2017,40.76113,-73.85851,1.0
3755127,2017,40.605568,-74.03118,1.0
3749952,2017,40.718628,-74.00255,1.0
3750308,2017,40.663555,-73.93162,1.0
3749192,2017,40.75585,-73.88259000000001,1.0
3749477,2017,40.768485999999996,-73.96361999999999,1.0
3750252,2017,40.750534,-73.98175,1.0
3748240,2017,40.862614,-73.890114,1.0
3747815,2017,40.641953,-73.9885,1.0
3747800,2017,40.742657,-73.846214,1.0
3745288,2017,40.71331,-73.785225,1.0
3743081,2017,40.84482,-73.837,1.0
3744710,2017,40.669098,-73.93666,1.0
3742517,2017,40.607258,-73.96727,1.0
3740806,2017,40.697829999999996,-73.93677,1.0
3738569,2017,40.755234,-73.94124599999999,1.0
3738548,2017,40.839207,-73.82536999999999,1.0
3737565,2017,40.755444,-73.776375,1.0
3737452,2017,40.865359999999995,-73.87043,1.0
3735037,2017,40.885952,-73.8279,1.0
3734747,2017,40.67054,-73.820885,1.0
3733445,2017,40.832535,-73.85797,1.0
3732658,2017,40.7608,-73.93915,1.0
3732521,2017,40.676342,-73.910934,1.0
3732516,2017,40.812744,-73.93764499999999,1.0
3732511,2017,40.718272999999996,-74.00533,1.0
3732510,2017,40.643456,-73.972725,1.0
3729441,2017,40.700855,-73.86837,1.0
3728617,2017,40.596084999999995,-73.76216,1.0
3727904,2017,40.89155,-73.86179,1.0
3727247,2017,40.745384,-73.99471,1.0
3725371,2017,40.7174,-73.8572,1.0
3727452,2017,40.79672,-73.97618,1.0
3727449,2017,40.684082000000004,-73.90864,1.0
3724909,2017,40.713966,-73.92454000000001,1.0
3722985,2017,40.728657,-73.86326600000001,1.0
3723789,2017,40.70402,-73.8317,1.0
3720702,2017,40.715553,-73.98976,1.0
3720674,2017,40.856056,-73.83293,1.0
3720067,2017,40.755398,-73.77654,1.0
3720675,2017,40.768436,-73.96155999999999,1.0
3719871,2017,40.74,-73.73855,1.0
3719275,2017,40.53117,-74.22361,1.0
3722560,2017,40.786175,-73.9457,1.0
3717065,2017,40.598343,-73.98172,1.0
3716167,2017,40.72846,-73.95737,1.0
3716122,2017,40.66709,-73.76375999999999,1.0
3714277,2017,40.745723999999996,-73.97813000000001,1.0
3712442,2017,40.63555,-73.97803,1.0
3712489,2017,40.677174,-73.924774,1.0
3712487,2017,40.620865,-73.935,1.0
3712016,2017,40.722095,-73.77772,2.0
3711480,2017,40.73952,-73.986855,1.0
3711491,2017,40.609356,-74.06265,1.0
3709467,2017,40.677338,-73.927536,1.0
3708937,2017,40.877068,-73.90610500000001,1.0
3706978,2017,40.661568,-73.95073000000001,1.0
3706979,2017,40.71772,-73.737915,1.0
3706826,2017,40.721523,-73.941795,1.0
3704133,2017,40.81328,-73.89749,1.0
3703411,2017,40.727715,-73.99118,1.0
3704068,2017,40.828617,-73.89111,1.0
3702911,2017,40.730109999999996,-73.86509000000001,1.0
3702495,2017,40.694305,-73.91852,1.0
3701440,2017,40.71427,-73.97494499999999,1.0
3701413,2017,40.767815,-73.98951,1.0
3699681,2017,40.716194,-73.996086,1.0
3699032,2017,40.651140000000005,-73.89,1.0
3697906,2017,40.746033000000004,-73.93441,1.0
3696154,2017,40.632965000000006,-73.92643000000001,1.0
3694280,2017,40.635506,-73.91328399999999,1.0
3692425,2017,40.747852,-73.99291,1.0
3692535,2017,40.71184,-73.75409,2.0
3690274,2017,40.747203999999996,-73.99710999999999,1.0
3690419,2017,40.813373999999996,-73.93058,1.0
3688361,2017,40.513874,-74.23668,1.0
3691123,2017,40.631924,-74.01649499999999,1.0
3692554,2017,40.848,-73.89243,1.0
3686538,2017,40.57104,-74.10919,1.0
3680418,2017,40.754208,-73.812225,1.0
3685764,2017,40.832012,-73.85621,1.0
3678748,2017,40.70313,-73.816795,1.0
3675996,2017,40.762062,-73.98363499999999,1.0
3676156,2017,40.707153000000005,-73.8189,1.0
3673559,2017,40.756035,-73.98695,1.0
3685146,2017,40.764072,-73.86705,1.0
3671101,2017,40.733612,-73.999565,1.0
4024300,2017,40.711566999999995,-74.01579,1.0
3667658,2017,40.711566999999995,-74.01579,1.0
3665586,2017,40.6575,-73.839455,1.0
3663662,2017,40.738785,-73.98886999999999,1.0
3659316,2017,40.84211,-73.82557,1.0
3661817,2017,40.620686,-74.11001999999999,1.0
3659456,2017,40.806164,-73.909134,1.0
3661831,2017,40.8305,-73.861626,1.0
3659156,2017,40.845985,-73.884476,1.0
3655948,2017,40.820305,-73.89083000000001,1.0
3655558,2017,40.674953,-73.80205,1.0
3655374,2017,40.77071,-73.95094,1.0
3661654,2017,40.7011,-73.84156999999999,1.0
3652953,2017,40.798256,-73.82744,1.0
3652675,2017,40.65616,-73.76736,2.0
3652951,2017,40.72048,-73.780106,1.0
3651191,2017,40.818515999999995,-73.93765,1.0
3650467,2017,40.87831,-73.87015500000001,1.0
3649733,2017,40.709694,-73.79352,1.0
3648869,2017,40.714176,-73.92774,1.0
3649309,2017,40.611286,-74.108734,1.0
3648680,2017,40.67066,-73.904205,1.0
3645566,2017,40.728195,-73.984886,1.0
3645850,2017,40.615788,-74.01214,1.0
3644287,2017,40.725243,-73.933914,1.0
3642997,2017,40.74576,-73.92581,1.0
3640357,2017,40.84603,-73.93034,1.0
3637867,2017,40.8047,-73.91243,1.0
3638391,2017,40.83863,-73.93348,1.0
3638230,2017,40.76813,-73.87625,1.0
3635792,2017,40.892235,-73.88481,1.0
3635027,2017,40.8827,-73.89273,1.0
3633364,2017,40.82842,-73.86068,1.0
3632869,2017,40.714314,-73.97480999999999,1.0
3633353,2017,40.676342,-73.910934,1.0
3630562,2017,40.685963,-73.85654,1.0
3631860,2017,40.750885,-73.81942,1.0
3627397,2017,40.726852,-73.93413000000001,1.0
3628395,2017,40.85819,-73.88435,1.0
3628396,2017,40.598476,-73.93141,1.0
3628393,2017,40.714462,-73.98165999999999,1.0
3626043,2017,40.751835,-73.82427,1.0
3624204,2017,40.758125,-73.928505,1.0
3623635,2017,40.609809999999996,-73.92251,1.0
3624386,2017,40.707653,-73.93984,1.0
3621114,2017,40.793377,-73.97086,1.0
3625512,2017,40.820809999999994,-73.81236,1.0
3617441,2017,40.896595,-73.86081,2.0
3616636,2017,40.634033,-73.88933,1.0
3624139,2017,40.737263,-73.940025,1.0
3611283,2017,40.872322,-73.90659000000001,1.0
3610970,2017,40.546207,-74.21177,1.0
3609495,2017,40.748203000000004,-73.84962,1.0
3606958,2017,40.576828000000006,-73.9651,1.0
3603540,2017,40.75332,-73.972595,1.0
3603741,2017,40.864605,-73.92325,1.0
3602913,2017,40.60518,-73.98018,1.0
3600993,2017,40.594646000000004,-73.95656600000001,1.0
3601146,2017,40.65153,-73.96303,1.0
3600493,2017,40.749159999999996,-73.88991,1.0
3596606,2017,40.745304,-73.82595,1.0
3595905,2017,40.591105999999996,-73.96513,1.0
3595430,2017,40.651157,-73.918144,1.0
3595536,2017,40.711166,-73.9489,1.0
3595449,2017,40.5916,-73.960686,1.0
3592880,2017,40.863945,-73.86452,1.0
3591307,2017,40.616043,-73.94484,1.0
3590036,2017,40.608494,-73.97593,1.0
